,clean_tweet,label,agreement,emotion
112,"('dont', 'bring', 'measles', 'ampamp', 'ebola', 'shit', 'baltimore')",0.0,0.6666666666666666,neutral
4210,"('measles', 'comeback', 'worst', 'year', 'last', 'resurgence', 'failure', 'immunize', 'immunizations', 'percent')",1.0,1.0,positive
7278,"('city', 'offers', 'vaccine', 'number', 'meningitis', 'cases', 'grows', 'chicago', 'health', 'department', 'now', 'says', 'meningitis')",1.0,0.6666666666666666,positive
2211,"('cdc', 'panel', 'approves', 'meningitis', 'b', 'vaccine', 'conditions', 'teens', 'young', 'adults', 'new', 'vaccines', 'prevent')",0.0,0.6666666666666666,neutral
7090,"('finished', 'giving', 'big', 'speech', 'start', 'broadcast')",0.0,1.0,neutral
3902,"('measles', 'exposure', 'oc', 'school')",0.0,1.0,neutral
3345,"('gothamist', 'officials', 'try', 'contain', 'measles', 'outbreak', 'upper', 'manhattan', 'amp', 'bronx', 'many', 'people', 'vacci')",0.0,1.0,neutral
7474,"('partner', 'champion', 'access', 'lifesaving', 'vaccines', 'children', 'around', 'world')",0.0,0.6666666666666666,neutral
4145,"('withing', 'drawing', 'blood', 'giving', 'kid', 'harlem', 'hospital', 'mural', 'pavilion')",0.0,1.0,neutral
2293,"('mckinney', 'offers', 'free', 'immunizations', 'uninsured', 'children', 'appointment', 'necessary', 'bring', 'copy')",1.0,0.6666666666666666,positive
3865,"('stop', 'blaming', 'first', 'now', 'diseasesbrought', 'ancestors')",0.0,0.6666666666666666,neutral
2195,"('gettin', 'measles', 'tonight')",0.0,1.0,neutral
5590,"('person', 'fb', 'actually', 'arguing', 'vaccines', 'useful', 'bc', 'diseases', 'rare', 'rare', 'vaccines', 'omg', 'wow')",1.0,0.6666666666666666,positive
5278,"('meningitis', 'vaccine', 'required', 'illinois', 'students', 'starting', 'school', 'year', 'students', 'entering', 'grades', 'six')",1.0,0.6666666666666666,positive
9969,"('meningitis', 'vaccine', 'offered', 'weho', 'mans', 'death', 'stefan', 'chase', 'reports', 'west', 'hollywood', 'ktla', 'response')",0.0,0.6666666666666666,neutral
8106,"('may', 'child', 'dx', 'cdc', 'already', 'knew', 'risks', 'mmr', 'amp', 'autism', 'fraud')",-1.0,1.0,negative
6896,"('four', 'new', 'flu', 'deaths', 'north', 'carolina', 'vaccinated', 'lo', 'mos')",1.0,1.0,positive
2888,"('aids', 'n', 'early', 'hiv', 'vaccine', 'results', 'lead', 'major', 'trial', 'researchers', 'promising', 'results', 'early', 'safety', 'trial')",1.0,0.6666666666666666,positive
4835,"('amnews', 'industry', 'mistrust', 'pervasive', 'really', 'link', 'vaccine', 'autism', 'cellphones', 'cancer')",0.0,0.6666666666666666,neutral
2897,"('vaccine', 'truth')",0.0,0.6666666666666666,neutral
2144,"('people', 'getting', 'vaccinated', 'thinking', 'safe', 'getting', 'infected', 'ebola')",-1.0,1.0,negative
6151,"('muslim', 'science', 'muslims', 'vaccinating', 'turkish', 'children', 'smallpox', 'passed', 'technique', 'jenner', 'amp', 'pasteur', 'europe')",0.0,1.0,neutral
3270,"('yup', 'mixmasterrods', 'upstairs', 'lounge')",0.0,1.0,neutral
8647,"('huh', 'measles', 'outbreak', 'threatens', 'polarize', 'weaken', 'social', 'consensus', 'favor', 'vaccination')",1.0,0.6666666666666666,positive
7999,"('unintelligent', 'people', 'went', 'high', 'school', 'posting', 'vaccinating', 'kids', 'grow', 'u', 'child', 'now')",1.0,1.0,positive
2463,"('health', 'center', 'mumps', 'vaccine', 'yesterday')",1.0,1.0,positive
86,"('odds', 'kid', 'measles', 'uses', 'lab', 'room')",0.0,1.0,neutral
6423,"('health', 'warning', 'baby', 'measles', 'traveled', 'portland', 'airport', 'via')",0.0,1.0,neutral
7654,"('dog', 'diseases', 'prevent', 'vaccination', 'deworming')",1.0,0.6666666666666666,positive
2777,"('fox', 'fox', 'sponsors', 'mmr', 'k')",0.0,1.0,neutral
9230,"('health', 'vaccine', 'type', 'diabetes', 'shows', 'promise', 'researchers', 'testing', 'possible', 'breakthrough', 'treatment')",0.0,0.6666666666666666,neutral
9346,"('wow', 'xd', 'ive', 'got', 'guys', 'xd', 'thats', 'pounds', 'd', 'vaccines', 'saves', 'childrenlt')",1.0,0.6666666666666666,positive
776,"('mar', 'tuesday', 'w', 'tyratonique', 'host', 'amp', 'music', 'im', 'meet', 'us')",0.0,1.0,neutral
321,"('ages', 'places', 'working', 'together', 'save', 'children')",1.0,1.0,positive
5721,"('please', 'dont', 'fucking', 'idiot', 'vaccinate', 'ugly', 'child', 'informed')",1.0,1.0,positive
3937,"('every', 'article', 'show', 'picture', 'child', 'getting', 'shot')",-1.0,0.6666666666666666,negative
9202,"('took', 'baby', 'vaccines', 'heartbreaking')",1.0,0.6666666666666666,positive
495,"('study', 'link', 'mmr', 'vaccine', 'autism', 'new', 'study', 'finds', 'measlesmumpsrubella', 'vaccination', 'commonly')",1.0,1.0,positive
8751,"('listened', 'book', 'tape', 'trip', 'beautifully', 'written', 'red', 'dots', 'indicate', 'certain', 'cases', 'measles')",0.0,1.0,neutral
5947,"('hb', 'passed', 'act', 'amend', 'title', 'delaware', 'code', 'relating', 'public', 'school', 'enrollees', 'immunizatio')",0.0,1.0,neutral
3700,"('measles', 'outbreak', 'scary', 'dont', 'wanna', 'take', 'son', 'nowhere')",0.0,1.0,neutral
3920,"('one', 'family', 'measles', 'reconsiders', 'anti', 'vax', 'position')",1.0,1.0,positive
2984,"('measles', 'bart', 'rode', 'lafayette', 'sf', 'am', 'feb', 'back', 'pm', 'may', 'exposed')",0.0,1.0,neutral
7271,"('roald', 'dahls', 'daughter', 'died', 'measles', 'antivax', 'parents', 'risking', 'lives', 'kids', 'amp', 'others')",1.0,0.6666666666666666,positive
6255,"('mt', 'cdc', 'new', 'measles', 'cases', 'states', 'answered', 'pe')",1.0,0.6666666666666666,positive
9912,"('arizona', 'monitoring', 'hundreds', 'measles', 'linked', 'disneyland', 'via')",0.0,1.0,neutral
9046,"('poorest', 'vulnerable', 'children', 'need')",1.0,0.6666666666666666,positive
9425,"('whats', 'life', 'without', 'risks')",0.0,1.0,neutral
8470,"('kidding', 'vaccinate', 'children', 'rt', 'now', 'least', 'confirmed', 'measles', 'cases', 'bay', 'area')",1.0,0.6666666666666666,positive
6969,"('hot', 'shot', 'health', 'activated', 'immunity', 'potion', 'combines', 'antiinflammatory', 'agents')",0.0,1.0,neutral
5289,"('vaccineinjured', 'daughter', 'lost', 'recent', 'stories', 'spike', 'measles', 'cases', 'many')",-1.0,0.6666666666666666,negative
2328,"('aids', 'vaccine', 'developed', 'oregon', 'health', 'amp', 'science', 'univ', 'said', 'rid', 'test', 'patients', 'disease')",1.0,0.6666666666666666,positive
8984,"('bravo', 'pa', 'legislators', 'sponsoring', 'bill', 'remove', 'philosophical', 'recognized', 'exemption', 'vaccinating', 'kids')",1.0,0.6666666666666666,positive
2517,"('bill', 'require', 'childhood', 'vaccinations', 'dies', 'bad')",1.0,0.6666666666666666,positive
9859,"('wisconsin', 'republican', 'budget', 'means', 'less', 'life', 'saving', 'vaccinations', 'kids')",0.0,0.6666666666666666,neutral
3929,"('technical', 'advisor', 'level', 'iii', 'immunization', 'technical', 'advisor', 'washington', 'global', 'health', 'fellows', 'program')",0.0,1.0,neutral
7995,"('typhoid', 'yellow', 'fever', 'polio', 'mmr', 'shots', 'taken', 'care', 'guess', 'im', 'ready')",1.0,1.0,positive
3245,"('frieden', 'works', 'ebola', 'old', 'fashioned', 'public', 'health', 'says', 'developing', 'vaccine', 'difficult')",0.0,1.0,neutral
4404,"('vaccinate', 'kids', 'wont', 'people', 'making', 'ghost', 'stories', 'rip', 'inez', 'briggs')",1.0,1.0,positive
2466,"('us', 'indulged', 'unfounded', 'fears', 'meanwhile', 's', 'antivaxxers', 'left', 'us', 'open', 'epidemic', 'preventable')",1.0,0.6666666666666666,positive
7578,"('scary', 'refusal', 'vaccinating', 'harm', 'even', 'kill', 'innocent', 'victims', 'ie', 'infants')",1.0,1.0,positive
982,"('confirmed', 'cases', 'measles', 'californiacentered', 'outbreak')",0.0,1.0,neutral
9736,"('measles', 'cases', 'year', 'unvaccinated', 'people', 'unknown', 'vaccination', 'status')",0.0,0.6666666666666666,neutral
7655,"('children', 'wo', 'lifesaving', 'vaccines', 'pls', 'change', 'amp', 'put', 'summit', 'agenda')",1.0,1.0,positive
592,"('andrew', 'wakefield', 'charged', 'crimes', 'humanity', 'seriously')",1.0,0.6666666666666666,positive
400,"('well', 'aware', 'dangers', 'measles', 'nearly', 'died', 'age', 'vaccinating', 'children', 'cruel')",1.0,1.0,positive
5135,"('senior', 'technical', 'officer', 'vaccine', 'pharmaceutical', 'technologies', 'seattle', 'washington', 'united', 'states')",0.0,0.6666666666666666,neutral
9440,"('many', 'kids', 'arent', 'getting', 'vaccinated', 'via')",1.0,0.6666666666666666,positive
8156,"('thanks', 'another', 'reminder', 'essential', 'tis', 'kids', 'fully', 'vaccinatedampwithout', 'suggesting', 'theres', 'tru', 'controversy')",1.0,1.0,positive
3732,"('whats', 'mmr')",0.0,0.6666666666666666,neutral
6193,"('willing', 'pay', 'poison', 'ivy', 'vaccine')",1.0,1.0,positive
4393,"('depende', 'de', 'tu', 'mmr', 'actual', 'en', 'promedio', 'tiende', 'ser', 'similar', 'donde', 'te', 'encontrabas', 'anteriormente')",0.0,1.0,neutral
2692,"('patient', 'zero', 'measles', 'outbreak')",0.0,1.0,neutral
2398,"('syrias', 'children', 'polio', 'vaccinations', 'rare', 'source', 'hope')",1.0,1.0,positive
6650,"('penn', 'teller', 'vaccinations', 'anti', 'vacs', 'liable', 'unnecessary', 'deaths')",1.0,1.0,positive
8753,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'fuck')",0.0,1.0,neutral
5139,"('s', 'ebola', 'vaccine', 'doses', 'coming', 'months', 'dakar', 'senegal', 'ap', 'world', 'health', 'organization', 'says')",1.0,0.6666666666666666,positive
6385,"('oh', 'dear', 'found', 'source', 'disneyland', 'measles', 'outbreak')",0.0,1.0,neutral
7845,"('measles', 'mouse')",0.0,1.0,neutral
5058,"('nextmeaslesuser', 'india', 'officially', 'done', 'impossible', 'eradicated', 'polio')",0.0,1.0,neutral
583,"('commentator', 'said', 'measles', 'case', 'baird', 'college', 'bet', 'people', 'bard', 'thrilled')",0.0,1.0,neutral
1070,"('anthrax', 'vaccine', 'children', 'need', 'vaccine', 'mission', 'protect', 'usa')",-1.0,1.0,negative
2119,"('attend', 'healthampsafety', 'mtg', 'discussion', 'hpv', 'vaccination', 'wreps', 'academy', 'pediatrics', 'amp', 'ma', 'dept', 'health', 'gr', 'info')",1.0,0.6666666666666666,positive
4996,"('california', 'families', 'will', 'longer', 'able', 'claim', 'religious', 'exemptions', 'getting', 'children', 'vaccinated')",1.0,0.6666666666666666,positive
7709,"('sb', 'goes', 'effect', 'today', 'requires', 'parents', 'vaccinate', 'children', 'attend')",1.0,0.6666666666666666,positive
590,"('thanks', 'antivaxxers', 'brought', 'back', 'measles', 'nyc', 'via')",1.0,1.0,positive
9769,"('wont', 'believe', 'obama', 'forcing', 'public', 'schools', 'illegal', 'aliens', 'vaccinations')",-1.0,0.3333333333333333,negative
261,"('miners', 'fight', 'field', 'pregame', 'learned', 'fast')",0.0,1.0,neutral
7162,"('spirit', 'pisgah', 'loess', 'hills', 'state', 'forest')",0.0,1.0,neutral
2775,"('less', 'bc', 'measles', 'cld', 'go', 'beyond', 'w', 'employers', 'objecting')",1.0,0.6666666666666666,positive
2263,"('pertussis', 'whooping', 'cough', 'deaths', 'infants', 'young', 'vaccinated', 'make', 'sure', 'everyone', 'touches', 'baby', 'vaccinated')",1.0,1.0,positive
7074,"('behind', 'scene', 'footage')",0.0,1.0,neutral
7953,"('benefits', 'music', 'stress', 'relief', 'boost', 'immunity', 'reduce', 'heart', 'disease', 'enhances', 'emotional', 'strength', 'boost', 'self', 'esteem')",0.0,1.0,neutral
4728,"('yesssss', 'nikaa', 'im', 'good', 'diseases', 'im', 'vaccined', 'babe', 'im', 'glad', 'yu', 'care', 'babee')",1.0,0.6666666666666666,positive
6731,"('measles', 'outbreak', 'california', 'bill', 'end', 'vaccination', 'loopholes', 'except', 'medical', 'sacramento', 'move')",0.0,0.6666666666666666,neutral
3393,"('nail', 'clipping', 'kinda', 'day', 'keeping', 'babies', 'safe')",1.0,1.0,positive
8558,"('parents', 'choice', 'vaccinate', 'kids', 'let', 'measles', 'die')",1.0,1.0,positive
4973,"('hb', 'passed', 'brunswickglynn', 'county', 'joint', 'water', 'sewer', 'commission', 'provide', 'immunity', 'exemption', 'lia')",0.0,1.0,neutral
8216,"('really', 'person', 'posts', 'vaccines', 'safe', 'prove', 'butnot', 'instead', 'u', 'mislead', 'people')",-1.0,1.0,negative
3860,"('dear', 'someone', 'grew', 'uphas', 'brother', 'wautism', 'kids', 'vaccinated', 'vaccines', 'cause', 'autism')",1.0,0.6666666666666666,positive
4852,"('logic', 'measles', 'vaccinations', 'stopped', 'today', 'adverse', 'public', 'health', 'issue')",1.0,1.0,positive
1434,"('media', 'sweetheart', 'paul', 'offits', 'vaccine', 'lies', 'deconstructed', 'mindblowing', 'interview', 'dr', 'suzanne', 'humphries', 'via')",0.0,0.6666666666666666,neutral
9751,"('new', 'final', 'season', 'parks', 'amp', 'recreation', 'probably', 'cure', 'measles')",0.0,1.0,neutral
3046,"('baltimore', 'city', 'health', 'department', 'investigating', 'measles', 'case')",0.0,0.6666666666666666,neutral
5320,"('wow', 'theyre', 'better', 'reading', 'autism', 'wikipedia', 'calling', 'immunizations', 'endangering', 'kids')",1.0,0.6666666666666666,positive
3701,"('outbreak', 'spreads', 'california', 'states', 'yeah', 'cause', 'one', 'vaccinates', 'kids')",1.0,1.0,positive
3983,"('hope', 'find', 'vaccine', 'disease', 'hypopituitarism', 'becoming', 'epidemic', 'diseases', 'days')",1.0,0.6666666666666666,positive
5292,"('thank', 'dr', 'mannythank', 'much')",0.0,0.6666666666666666,neutral
451,"('ellen', 'ur', 'bitch', 'u', 'promote', 'vaccination', 'ur', 'show', 'u', 'dam', 'well', 'unsafe', 'dont', 'work')",-1.0,1.0,negative
4964,"('babies', 'vaccinated', 'grown', 'great', 'thanks')",1.0,1.0,positive
7093,"('ineed', 'tb', 'ampmmr', 'shots', 'done')",1.0,1.0,positive
3597,"('theres', 'interview', 'tv', 'girl', 'doesnt', 'wanna', 'risk', 'vaccinating', 'child', 'modern', 'medicine', 'cure', 'measles')",1.0,0.6666666666666666,positive
9093,"('stop', 'flights', 'hotzones', 'now', 'btw', 'recently', 'happened', 'bampm', 'gates', 'vaccinated', 'children', 'india')",0.0,1.0,neutral
1695,"('lets', 'bent')",0.0,1.0,neutral
4604,"('nyc', 'dept', 'health', 'recommends', 'immunize', 'babies', 'bw', 'mos', 'age', 'traveling', 'outside', 'us', 'mmr', 'age', 'year')",1.0,0.6666666666666666,positive
1878,"('absolutely', 'science', 'support', 'vaccines', 'amp', 'autism', 'notion', 'makes', 'folks', 'feel', 'better', 'causes')",1.0,1.0,positive
3052,"('flu', 'season', 'earliest', 'start', 'years', 'health', 'officials', 'urge', 'residents', 'flu', 'vaccine', 'now', 'flu')",1.0,0.6666666666666666,positive
8220,"('will', 'wait', 'police', 'officer', 'kills', 'innocent', 'child', 'legislatorjudge', 'impunityimmunity', 'stops')",0.0,0.6666666666666666,neutral
8553,"('dare', 'dismiss', 'vaccine', 'injured', 'child')",-1.0,1.0,negative
153,"('hmcheck', 'wounds', 'may', 'infection', 'vaccines', 'arent', 'date', 'may', 'disease', 'regardless', 'bring', 'vet')",0.0,0.6666666666666666,neutral
1088,"('billion', 'people', 'world', 'will', 'see', 'health', 'worker', 'must', 'support', 'health', 'vaccines', 'children')",1.0,1.0,positive
3376,"('wtf', 'measles', 'bart')",0.0,1.0,neutral
1086,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0,neutral
1598,"('make', 'sure', 'youre', 'immunized', 'friends', 'rt', 'massachusetts', 'reports', 'deaths', 'boston', 'declares', 'public', 'health', 'emergency')",1.0,1.0,positive
5003,"('antivaxx', 'insanity', 'recent', 'measles', 'outbreak', 'traced', 'one', 'child', 'next', 'time', 'much', 'much', 'worse')",1.0,1.0,positive
4622,"('lady', 'lives', 'around', 'slow', 'everytime', 'sees', 'measles', 'baby', 'cause', 'always', 'sees', 'im')",0.0,0.6666666666666666,neutral
6530,"('devastating', 'impact', 'vaccine', 'deniers', 'one', 'measles', 'chart')",1.0,0.6666666666666666,positive
6038,"('know', 'whats', 'worse', 'ulcers', 'smallpox', 'polio', 'measles')",1.0,0.6666666666666666,positive
1034,"('anyone', 'read', 'stuff', 'years', 'knows', 'troubled', 'govt', 'mandated', 'anything', 'kid', 'fucking', 'vaccinated')",1.0,1.0,positive
2530,"('health', 'officials', 'contact', 'people', 'exposed', 'measles', 'tarrant', 'county', 'public', 'health', 'department', 'officials', 'say')",0.0,1.0,neutral
6317,"('pediatricians', 'report', 'flu', 'vaccine', 'shortage', 'havent', 'gotten', 'child', 'flu', 'shot', 'might', 'luck')",1.0,0.6666666666666666,positive
5481,"('median', 'measles', 'casesyear', 'reported', 'cdc', 'st', 'weeks', 'vaccinate', 'kids', 'thx', 'sean')",1.0,0.6666666666666666,positive
1185,"('new', 'legislation', 'proposed', 'close', 'loophole', 'personal', 'exemptions', 'vaccinations', 'children', 'wanting', 'enroll', 'public', 'schools')",0.0,0.6666666666666666,neutral
8529,"('state', 'health', 'officials', 'push', 'flu', 'vaccinations', 'flu', 'arrived', 'maryland', 'cases', 'arent', 'widespread')",0.0,0.6666666666666666,neutral
5785,"('wakefield', 'published', 'original', 'claims', 'connection', 'mmr', 'autism', 'study', 'retracted', 'banned', 'practice')",1.0,0.6666666666666666,positive
6575,"('choose', 'fucking', 'idiot', 'vaccinate', 'kids', 'deserve', 'measles', 'kids')",1.0,1.0,positive
4159,"('constantly', 'smhing', 'vaccines', 'vaccines', 'vaccpoison', 'wake', 'america')",-1.0,1.0,negative
9303,"('mickeys', 'measles', 'gone', 'international')",0.0,1.0,neutral
2286,"('proud', 'make', 'ppp', 'commitment', 'reduce', 'imr', 'mmr', 'n', 'serve', 'k', 'mothers', 'n', 'k', 'kids', 'years', 'tatas', 'hans', 'fndatn')",1.0,0.6666666666666666,positive
2352,"('measles', 'makes', 'comeback', 'us', 'cases', 'reported', 'via')",0.0,1.0,neutral
8714,"('measles', 'outbreak', 'indy', 'super', 'bowl', 'weekend', 'check', 'pic')",0.0,1.0,neutral
7365,"('w', 'big', 'bra', 'vip', 'hit', 'epicentre')",0.0,1.0,neutral
2360,"('one', 'step', 'closer', 'ebola', 'vaccine', 'looks', 'safe', 'liberian', 'trials')",1.0,1.0,positive
7326,"('unfortunate', 'start', 'katie', 'couric', 'promotes', 'dangerous', 'fear', 'mongering', 'show', 'hpv', 'vaccine')",0.0,0.6666666666666666,neutral
1091,"('human', 'democrat', 'viruses', 'vaccine', 'available', 'uncurable', 'diseases', 'delusion', 'stupidity')",0.0,1.0,neutral
2047,"('obama', 'needs', 'say', 'one', 'vaccinated', 'republicans', 'stop', 'pandering', 'conspiracy', 'theorists', 'amp', 'support', 'vaccinations')",1.0,1.0,positive
6294,"('number', 'measles', 'cases', 'climbs', 'california', 'measles', 'outbreak', 'whose', 'spread', 'originated', 'disneyland')",1.0,0.6666666666666666,positive
5656,"('measles', 'outbreak', 'sparks', 'vaccine', 'debate', 'topic', 'measles', 'vaccinations', 'become', 'fullon', 'debate')",0.0,0.6666666666666666,neutral
7669,"('im', 'going', 'disneyland', 'dont', 'measles')",0.0,0.6666666666666666,neutral
2395,"('ive', 'never', 'thought', 'id', 'glad', 'bart', 'doesnt', 'go', 'marin', 'enough', 'trains', 'already')",0.0,0.6666666666666666,neutral
4151,"('bro', 'really', 'hear', 'virus', 'central', 'ohio', 'targeting', 'kids', 'theres', 'vaccine')",0.0,0.6666666666666666,neutral
